,in,out,init_soc
8477,19.0,11.0,0.2
8478,21.0,8.0,0.4
8479,18.0,9.0,0.6
8480,19.0,11.0,0.1
8481,19.0,11.0,0.3
8482,13.0,12.0,0.4
8483,22.0,12.0,0.6
8484,17.0,12.0,0.5
8485,17.0,11.0,0.9
8486,18.0,12.0,0.4
8487,0.0,8.0,0.2
8488,18.0,7.0,0.3
8489,18.0,11.0,0.3
8490,20.0,13.0,0.2
8491,17.0,7.0,0.5
8492,17.0,7.0,0.7
8493,22.0,12.0,0.5
8494,18.0,9.0,0.5
8495,17.0,10.0,0.4
8496,16.0,10.0,0.4
8497,16.0,10.0,0.6
8498,12.0,11.0,0.9
8499,18.0,12.0,0.6
8500,20.0,11.0,0.8
8501,15.0,9.0,0.8
8502,16.0,9.0,0.5
8503,17.0,7.0,0.7
8504,17.0,10.0,0.3
8505,18.0,14.0,0.3
8506,14.0,12.0,0.8
8507,17.0,12.0,0.1
8508,16.0,9.0,0.3
8509,18.0,10.0,0.9
8510,21.0,8.0,0.5
8511,15.0,11.0,0.6
8512,16.0,11.0,0.8
8513,16.0,8.0,0.9
8514,13.0,12.0,0.6
8515,15.0,11.0,0.6
8516,1.0,11.0,0.1
8517,12.0,11.0,0.2
8518,15.0,10.0,0.8
8519,14.0,14.0,0.3
8520,16.0,13.0,0.3
8521,16.0,12.0,1.0
8522,21.0,10.0,0.3
8523,15.0,8.0,0.1
8524,17.0,8.0,0.6
8525,17.0,14.0,0.4
8526,13.0,10.0,1.0
8527,11.0,12.0,0.6
8528,23.0,10.0,0.4
8529,14.0,8.0,0.8
8530,16.0,12.0,0.8
8531,18.0,6.0,0.6
8532,18.0,13.0,0.1
8533,20.0,11.0,0.5
8534,14.0,13.0,0.7
8535,14.0,5.0,0.8
8536,16.0,9.0,0.6
8537,1.0,15.0,0.6
8538,20.0,10.0,0.6
8539,18.0,10.0,0.5
8540,15.0,8.0,0.9
8541,17.0,11.0,0.1
8542,17.0,11.0,0.6
8543,19.0,9.0,0.2
8544,15.0,11.0,0.5
8545,21.0,12.0,0.5
8546,15.0,10.0,0.7
8547,18.0,7.0,0.5
8548,19.0,9.0,0.2
8549,17.0,7.0,0.6
8550,18.0,12.0,0.6
8551,19.0,9.0,0.6
8552,17.0,10.0,0.2
8553,18.0,10.0,0.6
8554,13.0,9.0,0.5
8555,14.0,11.0,0.4
8556,12.0,13.0,0.3
8557,19.0,9.0,0.6
8558,18.0,11.0,0.3
8559,22.0,10.0,0.3
8560,21.0,13.0,0.6
8561,19.0,11.0,0.5
8562,19.0,11.0,0.1
8563,14.0,10.0,0.4
8564,12.0,11.0,0.3
8565,18.0,7.0,0.5
8566,20.0,11.0,0.2
8567,16.0,12.0,0.8
8568,19.0,11.0,0.5
8569,19.0,7.0,0.6
8570,14.0,9.0,0.9
8571,12.0,10.0,0.7
8572,20.0,11.0,0.2
8573,23.0,11.0,0.8
8574,19.0,9.0,0.6
8575,17.0,6.0,0.5
8576,13.0,13.0,0.6
8577,16.0,12.0,0.7
8578,15.0,10.0,0.3
8579,16.0,11.0,0.1
8580,23.0,16.0,0.3
8581,17.0,11.0,0.8
8582,19.0,9.0,0.8
8583,14.0,12.0,1.0
8584,19.0,6.0,0.6
8585,13.0,12.0,0.9
8586,17.0,9.0,0.9
8587,19.0,6.0,0.2
8588,22.0,14.0,0.9
8589,19.0,11.0,0.4
8590,16.0,12.0,0.6
8591,21.0,11.0,0.7
8592,15.0,7.0,0.7
8593,19.0,12.0,0.2
8594,23.0,11.0,0.9
8595,18.0,10.0,0.5
8596,15.0,9.0,0.5
8597,17.0,6.0,0.7
8598,16.0,10.0,0.6
8599,18.0,10.0,0.2
8600,16.0,12.0,0.4
8601,15.0,10.0,0.1
8602,18.0,12.0,0.2
8603,19.0,8.0,0.7
8604,17.0,15.0,0.3
8605,13.0,8.0,0.8
8606,17.0,12.0,0.7
8607,18.0,8.0,0.2
8608,19.0,13.0,0.1
8609,14.0,7.0,0.5
8610,11.0,11.0,0.7
8611,16.0,8.0,1.0
8612,19.0,14.0,0.6
8613,18.0,8.0,0.8
8614,14.0,12.0,0.4
8615,16.0,7.0,0.2
8616,21.0,9.0,0.3
8617,16.0,12.0,0.7
8618,12.0,7.0,0.9
8619,13.0,13.0,0.9
8620,13.0,5.0,0.4
8621,12.0,10.0,0.4
8622,18.0,10.0,0.8
8623,18.0,13.0,0.8
8624,22.0,10.0,0.5
8625,15.0,9.0,0.9
8626,15.0,9.0,0.4
8627,17.0,11.0,0.6
8628,14.0,6.0,0.5
8629,18.0,11.0,0.1
8630,20.0,11.0,0.2
8631,12.0,11.0,0.3
8632,7.0,10.0,0.8
8633,19.0,6.0,1.0
8634,20.0,12.0,0.5
8635,17.0,10.0,0.7
8636,15.0,10.0,0.7
8637,19.0,12.0,0.6
8638,18.0,7.0,0.7
8639,18.0,8.0,0.6
8640,16.0,9.0,0.4
8641,2.0,14.0,0.8
8642,12.0,10.0,0.8
8643,17.0,12.0,0.4
8644,21.0,9.0,0.4
8645,21.0,6.0,0.4
8646,12.0,11.0,0.3
8647,11.0,9.0,1.0
8648,12.0,8.0,1.0
8649,15.0,9.0,0.3
8650,16.0,8.0,0.5
8651,13.0,8.0,0.6
8652,21.0,10.0,0.3
8653,10.0,9.0,0.3
8654,15.0,9.0,0.4
8655,21.0,7.0,0.9
8656,14.0,11.0,0.3
8657,18.0,12.0,0.5
8658,20.0,8.0,0.1
8659,14.0,7.0,0.4
8660,17.0,11.0,0.6
8661,23.0,11.0,0.7
8662,16.0,10.0,0.9
8663,17.0,8.0,0.8
8664,21.0,7.0,0.1
8665,23.0,9.0,0.6
8666,23.0,10.0,0.8
8667,22.0,12.0,0.2
8668,19.0,7.0,0.8
8669,14.0,10.0,0.8
8670,22.0,9.0,0.1
8671,16.0,7.0,0.1
8672,15.0,12.0,0.3
8673,17.0,15.0,0.6
8674,18.0,11.0,0.2
8675,22.0,7.0,0.4
8676,15.0,9.0,0.8
8677,19.0,11.0,0.4
8678,22.0,12.0,0.7
8679,11.0,12.0,0.4
8680,18.0,9.0,0.2
8681,16.0,8.0,0.4
8682,15.0,8.0,0.8
8683,12.0,7.0,0.7
8684,13.0,8.0,0.8
8685,22.0,7.0,0.5
8686,22.0,9.0,0.3
8687,14.0,10.0,0.9
8688,17.0,6.0,0.4
8689,14.0,9.0,0.1
8690,18.0,8.0,0.7
8691,16.0,12.0,0.5
8692,12.0,13.0,0.7
8693,20.0,14.0,0.3
8694,23.0,8.0,0.5
8695,15.0,7.0,0.4
8696,0.0,10.0,0.4
8697,19.0,7.0,0.6
8698,8.0,8.0,0.4
8699,19.0,10.0,0.8
8700,12.0,11.0,1.0
8701,17.0,10.0,0.2
8702,17.0,9.0,0.9
8703,18.0,11.0,0.6
8704,17.0,11.0,0.2
8705,16.0,8.0,0.6
8706,14.0,9.0,0.3
8707,12.0,5.0,0.1
8708,16.0,7.0,0.9
8709,15.0,8.0,0.3
8710,15.0,9.0,0.9
8711,14.0,7.0,0.7
8712,21.0,6.0,0.4
8713,19.0,9.0,0.2
8714,18.0,9.0,0.5
8715,18.0,9.0,0.8
8716,16.0,11.0,0.8
8717,17.0,12.0,0.4
8718,16.0,8.0,0.1
8719,17.0,10.0,0.7
8720,16.0,8.0,0.6
8721,16.0,13.0,0.6
8722,17.0,7.0,0.6
8723,19.0,12.0,1.0
8724,17.0,10.0,0.9
8725,17.0,13.0,0.5
8726,16.0,11.0,0.3
8727,9.0,10.0,0.8
8728,22.0,12.0,0.2
8729,13.0,10.0,0.8
8730,17.0,11.0,0.5
8731,15.0,9.0,0.4
8732,16.0,7.0,0.2
8733,13.0,13.0,0.1
8734,18.0,11.0,0.9
8735,23.0,12.0,0.8
8736,19.0,12.0,0.5
8737,18.0,8.0,0.3
8738,19.0,10.0,0.7
8739,15.0,9.0,0.3
8740,19.0,16.0,0.5
8741,19.0,8.0,0.9
8742,19.0,9.0,0.4
8743,16.0,9.0,0.5
8744,21.0,11.0,0.2
8745,16.0,8.0,0.9
8746,12.0,9.0,0.5
8747,14.0,13.0,0.8
8748,14.0,11.0,0.6
8749,18.0,8.0,0.2
8750,11.0,9.0,0.9
8751,17.0,9.0,0.5
8752,20.0,9.0,0.4
8753,21.0,12.0,0.7
8754,16.0,13.0,0.5
8755,19.0,10.0,0.6
8756,18.0,7.0,0.9
8757,15.0,12.0,0.8
8758,13.0,5.0,0.1
8759,19.0,13.0,0.6
8760,22.0,6.0,0.7
8761,11.0,13.0,0.6
8762,16.0,10.0,0.3
8763,14.0,11.0,0.6
8764,18.0,11.0,0.6
8765,15.0,11.0,0.7
8766,17.0,10.0,0.7
8767,20.0,11.0,0.5
8768,21.0,10.0,0.4
8769,20.0,8.0,0.5
8770,15.0,12.0,1.0
8771,23.0,10.0,0.9
8772,16.0,9.0,0.8
8773,20.0,8.0,0.9
8774,16.0,7.0,0.2
8775,17.0,13.0,0.5
8776,17.0,11.0,0.4
8777,15.0,10.0,0.7
8778,18.0,8.0,0.7
8779,17.0,10.0,1.0
8780,17.0,13.0,0.8
8781,20.0,13.0,0.1
8782,20.0,12.0,0.2
8783,18.0,10.0,0.6
8784,16.0,11.0,1.0
8785,8.0,9.0,1.0
8786,18.0,11.0,0.8
8787,16.0,7.0,0.4
8788,16.0,8.0,0.1
8789,19.0,11.0,0.7
8790,13.0,10.0,0.5
8791,18.0,10.0,0.7
8792,19.0,9.0,0.2
8793,18.0,9.0,0.8
8794,22.0,9.0,0.7
8795,15.0,9.0,0.6
8796,19.0,3.0,0.5
8797,12.0,8.0,0.9
8798,20.0,9.0,0.2
8799,11.0,12.0,0.2
8800,15.0,6.0,0.9
8801,18.0,12.0,0.9
8802,22.0,10.0,0.6
8803,0.0,12.0,0.2
8804,13.0,10.0,0.6
8805,17.0,11.0,0.7
8806,11.0,7.0,0.6
8807,2.0,9.0,0.7
8808,17.0,11.0,0.4
8809,17.0,7.0,0.6
8810,17.0,6.0,0.9
8811,14.0,11.0,0.3
8812,16.0,8.0,0.2
8813,14.0,13.0,0.4
8814,15.0,11.0,0.3
8815,17.0,9.0,0.7
8816,18.0,11.0,0.8
8817,17.0,13.0,0.1
8818,20.0,8.0,0.7
8819,22.0,12.0,0.7
8820,11.0,11.0,0.3
8821,17.0,7.0,0.6
8822,20.0,12.0,0.6
8823,23.0,9.0,0.7
8824,15.0,13.0,0.8
8825,0.0,7.0,0.1
8826,22.0,12.0,0.1
8827,17.0,10.0,0.4
8828,12.0,12.0,0.4
8829,18.0,8.0,0.4
8830,23.0,16.0,0.4
8831,16.0,12.0,0.6
8832,14.0,7.0,0.4
8833,15.0,8.0,0.9
8834,13.0,12.0,0.7
8835,15.0,8.0,0.8
8836,12.0,10.0,0.6
8837,19.0,9.0,0.2
8838,18.0,12.0,0.6
8839,12.0,11.0,0.3
8840,15.0,11.0,0.8
8841,18.0,9.0,0.8
8842,21.0,6.0,0.3
8843,19.0,10.0,0.8
8844,16.0,10.0,1.0
8845,18.0,9.0,0.8
8846,19.0,9.0,0.6
8847,17.0,10.0,0.7
8848,20.0,9.0,0.7
8849,14.0,12.0,0.5
8850,0.0,7.0,0.2
8851,22.0,16.0,0.4
8852,9.0,15.0,0.8
8853,14.0,11.0,1.0
8854,21.0,12.0,0.2
8855,12.0,13.0,0.3
8856,13.0,13.0,0.5
8857,13.0,11.0,0.6
8858,19.0,5.0,0.3
8859,22.0,12.0,0.1
8860,14.0,8.0,0.7
8861,12.0,12.0,0.7
8862,15.0,8.0,0.2
8863,15.0,12.0,0.9
8864,15.0,10.0,0.1
8865,11.0,11.0,0.5
8866,18.0,12.0,1.0
8867,17.0,9.0,0.1
8868,15.0,11.0,0.9
8869,17.0,12.0,0.5
8870,12.0,9.0,0.7
8871,18.0,6.0,0.6
8872,14.0,10.0,0.7
8873,17.0,10.0,0.1
8874,15.0,12.0,0.9
8875,16.0,8.0,0.7
8876,13.0,10.0,0.9
8877,21.0,11.0,0.3
8878,21.0,14.0,0.4
8879,19.0,10.0,0.2
8880,13.0,10.0,0.3
8881,20.0,11.0,0.7
8882,19.0,7.0,0.4
8883,20.0,9.0,0.2
8884,13.0,8.0,0.4
8885,21.0,8.0,0.9
8886,17.0,9.0,0.6
8887,1.0,8.0,0.6
8888,13.0,10.0,0.7
8889,16.0,7.0,0.4
8890,14.0,8.0,0.1
8891,20.0,10.0,0.6
8892,13.0,12.0,0.7
8893,18.0,9.0,0.5
8894,18.0,8.0,1.0
8895,17.0,14.0,1.0
8896,21.0,8.0,0.3
8897,17.0,7.0,0.2
8898,15.0,14.0,0.8
8899,14.0,10.0,0.5
8900,19.0,11.0,0.7
8901,18.0,8.0,0.7
8902,12.0,11.0,0.2
8903,18.0,13.0,1.0
8904,19.0,13.0,1.0
8905,10.0,12.0,0.4
8906,22.0,10.0,0.4
8907,17.0,12.0,0.7
8908,21.0,8.0,0.2
8909,16.0,12.0,0.2
8910,18.0,11.0,0.5
8911,20.0,11.0,0.5
8912,16.0,10.0,1.0
8913,14.0,8.0,0.3
8914,18.0,12.0,0.6
8915,23.0,12.0,0.7
8916,18.0,9.0,0.1
8917,22.0,14.0,0.2
8918,18.0,8.0,0.5
8919,8.0,11.0,0.4
8920,18.0,8.0,0.4
8921,20.0,10.0,0.3
8922,8.0,9.0,0.3
8923,18.0,11.0,0.2
8924,15.0,9.0,1.0
8925,14.0,9.0,0.5
8926,16.0,11.0,0.8
8927,15.0,14.0,0.4
8928,17.0,12.0,0.9
8929,11.0,9.0,0.6
8930,17.0,6.0,0.7
8931,17.0,8.0,0.6
8932,13.0,9.0,1.0
8933,18.0,7.0,0.2
8934,17.0,12.0,0.2
8935,14.0,7.0,0.4
8936,17.0,9.0,0.3
8937,16.0,10.0,0.8
8938,10.0,12.0,0.4
8939,11.0,9.0,1.0
8940,16.0,8.0,0.6
8941,17.0,9.0,0.6
8942,17.0,9.0,0.8
8943,18.0,8.0,0.9
8944,19.0,11.0,0.7
8945,18.0,9.0,0.3
8946,20.0,10.0,0.5
8947,19.0,5.0,0.8
8948,19.0,11.0,0.5
8949,18.0,12.0,0.4
8950,15.0,11.0,0.8
8951,18.0,9.0,0.7
8952,22.0,9.0,0.4
8953,20.0,11.0,0.4
8954,19.0,6.0,0.7
8955,16.0,8.0,0.2
8956,18.0,10.0,0.8
8957,20.0,11.0,0.4
8958,23.0,11.0,0.8
8959,12.0,14.0,0.7
8960,15.0,14.0,0.7
8961,23.0,7.0,0.4
8962,21.0,5.0,0.1
8963,12.0,10.0,0.8
8964,11.0,13.0,0.8
8965,20.0,6.0,0.5
8966,18.0,11.0,0.6
8967,21.0,10.0,0.9
8968,19.0,8.0,0.4
8969,17.0,9.0,0.3
8970,19.0,14.0,0.2
8971,17.0,9.0,0.6
8972,12.0,9.0,0.3
8973,22.0,7.0,0.6
8974,16.0,10.0,0.7
8975,17.0,9.0,0.5
8976,14.0,12.0,0.7
8977,14.0,11.0,0.7
8978,18.0,12.0,0.3
8979,0.0,16.0,0.2
8980,12.0,14.0,0.5
8981,19.0,6.0,0.2
8982,15.0,10.0,0.2
8983,12.0,11.0,0.8
8984,16.0,8.0,0.4
8985,18.0,7.0,0.3
8986,15.0,9.0,0.3
8987,19.0,11.0,0.4
8988,0.0,10.0,0.2
8989,18.0,6.0,0.8
8990,17.0,12.0,0.9
8991,19.0,10.0,1.0
8992,15.0,10.0,0.9
8993,16.0,10.0,0.6
8994,16.0,11.0,0.7
8995,16.0,6.0,0.6
8996,17.0,13.0,0.8
8997,17.0,7.0,0.2
8998,13.0,8.0,0.2
8999,13.0,9.0,0.3
9000,17.0,9.0,0.7
9001,15.0,12.0,0.9
9002,17.0,10.0,1.0
9003,20.0,12.0,0.6
9004,18.0,13.0,0.6
9005,22.0,8.0,0.8
9006,16.0,9.0,0.9
9007,23.0,11.0,0.5
9008,19.0,11.0,0.6
9009,23.0,9.0,0.8
9010,20.0,12.0,0.6
9011,16.0,13.0,0.4
9012,16.0,9.0,0.8
9013,16.0,8.0,0.2
9014,19.0,8.0,0.7
9015,21.0,8.0,0.2
9016,17.0,11.0,0.8
9017,11.0,11.0,0.2
9018,20.0,9.0,0.1
9019,17.0,8.0,0.2
9020,11.0,8.0,0.3
9021,20.0,9.0,0.2
9022,20.0,5.0,0.3
9023,15.0,10.0,0.2
9024,8.0,14.0,0.6
9025,17.0,7.0,0.3
9026,17.0,10.0,0.2
9027,15.0,11.0,0.7
9028,19.0,11.0,0.4
9029,18.0,12.0,0.3
9030,13.0,14.0,0.2
9031,15.0,14.0,0.4
9032,19.0,10.0,0.1
9033,16.0,13.0,0.4
9034,16.0,9.0,0.7
9035,16.0,9.0,0.7
9036,0.0,12.0,0.4
9037,15.0,10.0,0.3
9038,19.0,10.0,0.1
9039,17.0,10.0,0.3
9040,17.0,9.0,0.4
9041,14.0,8.0,0.5
9042,16.0,10.0,0.7
9043,13.0,10.0,1.0
9044,8.0,7.0,1.0
9045,16.0,12.0,0.4
9046,19.0,12.0,0.3
9047,22.0,8.0,0.4
9048,13.0,9.0,0.6
9049,14.0,11.0,0.3
9050,15.0,8.0,0.2
9051,17.0,10.0,0.8
9052,20.0,11.0,0.6
9053,21.0,14.0,0.3
9054,16.0,11.0,0.5
9055,22.0,11.0,0.2
9056,18.0,9.0,0.3
9057,15.0,11.0,0.2
9058,18.0,9.0,0.7
9059,18.0,9.0,0.4
9060,15.0,8.0,1.0
9061,17.0,13.0,0.8
9062,16.0,9.0,0.1
9063,19.0,11.0,0.3
9064,15.0,13.0,0.4
9065,15.0,8.0,0.2
9066,14.0,12.0,0.1
9067,16.0,10.0,0.7
9068,20.0,11.0,0.5
9069,19.0,13.0,0.2
9070,17.0,13.0,0.8
9071,18.0,14.0,0.2
9072,10.0,10.0,0.7
9073,22.0,9.0,0.8
9074,16.0,8.0,0.7
9075,23.0,10.0,0.8
9076,22.0,9.0,0.9
9077,20.0,5.0,0.1
9078,22.0,8.0,0.6
9079,21.0,9.0,0.4
9080,9.0,11.0,0.9
9081,17.0,13.0,0.8
9082,18.0,13.0,0.7
9083,18.0,8.0,0.2
9084,19.0,12.0,0.5
9085,21.0,11.0,0.2
9086,21.0,10.0,0.1
9087,17.0,11.0,0.6
9088,13.0,8.0,0.8
9089,15.0,10.0,0.5
9090,18.0,13.0,0.7
9091,17.0,9.0,0.6
9092,16.0,8.0,0.1
9093,20.0,3.0,0.4
9094,14.0,9.0,0.5
9095,20.0,9.0,0.3
9096,18.0,10.0,0.8
9097,14.0,13.0,0.8
9098,17.0,11.0,0.4
9099,15.0,9.0,0.4
9100,16.0,13.0,0.7
9101,15.0,12.0,1.0
9102,17.0,11.0,0.8
9103,20.0,14.0,0.9
9104,12.0,11.0,0.2
9105,18.0,7.0,0.5
9106,20.0,6.0,0.8
9107,15.0,14.0,0.6
9108,16.0,10.0,0.5
9109,21.0,9.0,0.4
9110,16.0,8.0,0.4
9111,16.0,11.0,0.3
9112,19.0,11.0,0.7
9113,13.0,12.0,0.6
9114,13.0,9.0,0.4
9115,19.0,11.0,0.1
9116,16.0,10.0,0.4
9117,19.0,9.0,0.6
9118,18.0,8.0,0.2
9119,21.0,12.0,0.6
9120,19.0,10.0,0.6
9121,15.0,13.0,0.4
9122,19.0,12.0,0.7
9123,22.0,10.0,0.8
9124,12.0,11.0,0.7
9125,22.0,7.0,0.7
9126,10.0,6.0,0.2
9127,13.0,12.0,0.5
9128,19.0,10.0,0.6
9129,14.0,7.0,0.4
9130,19.0,11.0,0.4
9131,21.0,10.0,0.3
9132,20.0,7.0,0.6
9133,19.0,6.0,0.7
9134,12.0,14.0,0.6
9135,17.0,9.0,0.8
9136,20.0,8.0,0.6
9137,13.0,6.0,0.4
9138,14.0,10.0,0.6
9139,15.0,13.0,0.2
9140,11.0,10.0,0.3
9141,17.0,9.0,0.6
9142,16.0,9.0,0.7
9143,17.0,9.0,1.0
9144,14.0,10.0,0.4
9145,6.0,10.0,0.1
9146,10.0,10.0,0.3
9147,14.0,13.0,0.3
9148,16.0,10.0,0.2
9149,17.0,13.0,0.3
9150,16.0,11.0,0.4
9151,16.0,11.0,0.6
9152,16.0,7.0,0.6
9153,18.0,10.0,0.7
9154,18.0,8.0,0.9
9155,13.0,8.0,0.3
9156,13.0,12.0,0.7
9157,23.0,9.0,0.2
9158,15.0,12.0,0.8
9159,15.0,8.0,0.7
9160,18.0,8.0,0.7
9161,0.0,11.0,0.3
9162,17.0,11.0,0.2
9163,17.0,11.0,0.9
9164,23.0,9.0,0.4
9165,21.0,7.0,0.3
9166,16.0,10.0,0.6
9167,15.0,7.0,0.9
9168,21.0,9.0,0.6
9169,13.0,8.0,0.4
9170,10.0,10.0,0.6
9171,12.0,9.0,0.4
9172,19.0,10.0,0.2
9173,15.0,8.0,0.6
9174,12.0,5.0,0.6
9175,13.0,13.0,0.8
9176,17.0,7.0,0.5
9177,22.0,6.0,0.6
9178,12.0,12.0,0.7
9179,19.0,6.0,0.6
9180,12.0,13.0,0.4
9181,18.0,12.0,0.8
9182,21.0,9.0,0.4
9183,23.0,10.0,0.7
9184,17.0,12.0,0.5
9185,17.0,9.0,0.5
9186,11.0,8.0,0.9
9187,13.0,12.0,0.9
9188,16.0,11.0,0.6
9189,16.0,10.0,0.3
9190,17.0,11.0,0.2
9191,21.0,8.0,0.7
9192,18.0,12.0,0.5
9193,1.0,10.0,0.5
9194,16.0,8.0,0.4
9195,14.0,10.0,0.5
9196,15.0,9.0,0.9
9197,13.0,15.0,0.7
9198,13.0,11.0,0.6
9199,18.0,11.0,0.1
9200,18.0,9.0,0.6
9201,18.0,7.0,0.5
9202,13.0,7.0,0.4
9203,13.0,12.0,1.0
9204,20.0,11.0,0.5
9205,11.0,10.0,0.6
9206,15.0,13.0,1.0
9207,16.0,10.0,0.7
9208,19.0,14.0,0.3
9209,18.0,8.0,0.9
9210,14.0,11.0,0.5
9211,9.0,9.0,0.7
9212,14.0,10.0,0.8
9213,16.0,8.0,0.4
9214,19.0,12.0,0.4
9215,12.0,11.0,0.1
9216,18.0,8.0,0.9
9217,16.0,10.0,0.1
9218,19.0,11.0,0.3
9219,10.0,10.0,0.6
9220,9.0,9.0,0.4
9221,16.0,10.0,0.8
9222,15.0,8.0,0.9
9223,17.0,11.0,0.6
9224,17.0,6.0,0.7
9225,12.0,11.0,1.0
9226,16.0,11.0,0.4
9227,19.0,11.0,0.2
9228,16.0,7.0,0.5
9229,21.0,6.0,0.7
9230,19.0,14.0,0.4
9231,17.0,13.0,0.7
9232,16.0,12.0,0.3
9233,14.0,9.0,0.3
9234,0.0,10.0,0.3
9235,22.0,14.0,0.2
9236,17.0,12.0,0.8
9237,17.0,10.0,0.2
9238,16.0,11.0,0.5
9239,8.0,7.0,0.1
9240,17.0,7.0,0.9
9241,22.0,8.0,0.6
9242,21.0,6.0,0.6
9243,14.0,11.0,0.6
9244,19.0,10.0,0.5
9245,18.0,10.0,0.1
9246,15.0,6.0,0.9
9247,17.0,11.0,0.7
9248,18.0,7.0,0.3
9249,19.0,8.0,0.4
9250,16.0,6.0,0.4
9251,16.0,6.0,0.4
9252,16.0,10.0,0.5
9253,14.0,11.0,0.9
9254,16.0,7.0,0.2
9255,21.0,8.0,0.4
9256,23.0,8.0,0.7
9257,21.0,10.0,0.8
9258,15.0,8.0,0.6
9259,19.0,10.0,0.2
9260,22.0,9.0,0.4
9261,17.0,11.0,0.2
9262,17.0,9.0,0.2
9263,15.0,13.0,0.2
9264,18.0,8.0,0.6
9265,19.0,14.0,0.5
9266,11.0,11.0,0.4
9267,19.0,5.0,0.4
9268,18.0,7.0,0.1
9269,17.0,9.0,0.6
9270,19.0,9.0,0.4
9271,21.0,7.0,0.7
9272,14.0,9.0,0.6
9273,19.0,11.0,0.3
9274,23.0,9.0,0.7
9275,15.0,11.0,0.6
9276,17.0,9.0,0.4
9277,17.0,10.0,0.4
9278,21.0,4.0,0.5
9279,11.0,9.0,0.9
9280,12.0,8.0,0.9
9281,15.0,10.0,0.4
9282,21.0,8.0,0.6
9283,18.0,7.0,0.2
9284,21.0,12.0,0.6
9285,19.0,10.0,0.3
9286,18.0,10.0,0.2
9287,20.0,8.0,0.5
9288,16.0,12.0,0.6
9289,13.0,8.0,0.5
9290,0.0,11.0,0.2
9291,17.0,14.0,0.1
9292,18.0,8.0,1.0
9293,18.0,6.0,0.9
9294,17.0,10.0,0.5
9295,14.0,10.0,0.6
9296,16.0,10.0,0.9
9297,15.0,13.0,0.7
9298,20.0,9.0,0.2
9299,22.0,6.0,0.7
9300,16.0,7.0,0.9
9301,14.0,8.0,0.6
9302,16.0,10.0,0.4
9303,18.0,11.0,0.2
9304,16.0,14.0,0.2
9305,18.0,10.0,0.4
9306,15.0,13.0,0.4
9307,11.0,10.0,0.7
9308,13.0,11.0,0.4
9309,17.0,11.0,0.7
9310,16.0,10.0,0.5
9311,21.0,10.0,0.3
9312,14.0,15.0,0.9
9313,19.0,6.0,0.3
9314,18.0,8.0,0.6
9315,17.0,7.0,0.2
9316,16.0,9.0,0.4
9317,18.0,12.0,0.4
9318,15.0,12.0,0.7
9319,13.0,8.0,0.4
9320,16.0,12.0,0.8
9321,17.0,11.0,0.4
9322,16.0,10.0,0.9
9323,20.0,11.0,0.1
9324,19.0,11.0,0.9
9325,12.0,9.0,0.5
9326,19.0,11.0,0.6
9327,16.0,3.0,0.8
9328,12.0,9.0,0.5
9329,20.0,11.0,0.7
9330,8.0,7.0,0.3
9331,15.0,7.0,1.0
9332,14.0,12.0,0.8
9333,19.0,11.0,0.8
9334,23.0,11.0,0.2
9335,15.0,11.0,0.3
9336,17.0,12.0,0.1
9337,13.0,10.0,0.3
9338,15.0,8.0,0.6
9339,19.0,10.0,0.3
9340,15.0,9.0,0.2
9341,15.0,7.0,0.1
9342,16.0,9.0,0.6
9343,13.0,5.0,0.8
9344,12.0,10.0,0.9
9345,22.0,11.0,0.1
9346,13.0,13.0,1.0
9347,18.0,10.0,0.2
9348,16.0,11.0,0.4
9349,16.0,5.0,0.3
9350,20.0,8.0,0.4
9351,16.0,12.0,0.2
9352,15.0,9.0,0.8
9353,15.0,8.0,0.7
9354,22.0,12.0,0.6
9355,13.0,9.0,0.4
9356,22.0,11.0,0.2
9357,15.0,10.0,0.4
9358,18.0,11.0,0.6
9359,14.0,12.0,0.6
9360,22.0,7.0,0.4
9361,22.0,12.0,0.4
9362,21.0,11.0,0.4
9363,18.0,9.0,0.6
9364,12.0,10.0,1.0
9365,23.0,8.0,0.7
9366,16.0,12.0,0.7
9367,19.0,8.0,0.5
9368,17.0,7.0,0.3
9369,16.0,10.0,0.7
9370,22.0,10.0,0.7
9371,17.0,10.0,0.8
9372,22.0,13.0,0.4
9373,18.0,7.0,0.6
9374,17.0,14.0,0.8
9375,14.0,8.0,0.3
9376,23.0,10.0,0.4
9377,14.0,13.0,0.8
9378,18.0,14.0,0.7
9379,17.0,13.0,0.1
9380,17.0,11.0,0.5
9381,14.0,13.0,0.4
9382,20.0,9.0,0.9
9383,15.0,10.0,0.8
9384,21.0,11.0,0.3
9385,17.0,11.0,0.9
9386,15.0,12.0,0.8
9387,13.0,5.0,0.8
9388,19.0,10.0,0.6
9389,20.0,13.0,0.1
9390,17.0,12.0,0.4
9391,18.0,13.0,0.6
9392,19.0,8.0,0.6
9393,13.0,12.0,0.4
9394,16.0,11.0,0.6
9395,18.0,11.0,0.7
9396,19.0,9.0,0.5
9397,17.0,11.0,1.0
9398,12.0,12.0,0.9
9399,20.0,12.0,0.2
9400,19.0,9.0,0.3
9401,17.0,10.0,0.4
9402,22.0,11.0,0.2
9403,21.0,8.0,0.6
9404,16.0,9.0,0.8
9405,22.0,9.0,0.9
9406,16.0,6.0,0.4
9407,21.0,11.0,0.6
9408,16.0,13.0,0.7
