,in,dur,out,init_soc
8116,17.0,0.0,17.0,0.7
8117,21.0,0.0,21.0,0.4
8118,18.0,13.0,31.0,0.4
8119,14.0,0.0,14.0,0.8
8120,12.0,3.0,15.0,0.5
8121,15.0,1.0,16.0,0.4
8122,16.0,23.0,39.0,0.9
8123,12.0,22.0,34.0,0.4
8124,7.0,8.0,15.0,0.8
8125,17.0,2.0,19.0,0.3
8126,7.0,9.0,16.0,0.3
8127,19.0,12.0,31.0,0.3
8128,24.0,19.0,43.0,0.4
8129,8.0,6.0,14.0,1.0
8130,21.0,10.0,31.0,0.1
8131,17.0,14.0,31.0,0.2
8132,8.0,11.0,19.0,0.4
8133,15.0,3.0,18.0,0.1
8134,14.0,0.0,14.0,0.8
8135,9.0,8.0,17.0,0.5
8136,20.0,11.0,31.0,0.6
8137,22.0,11.0,33.0,0.6
8138,15.0,19.0,34.0,0.2
8139,19.0,0.0,19.0,0.7
8140,14.0,19.0,33.0,0.2
8141,20.0,15.0,35.0,0.6
8142,16.0,2.0,18.0,0.8
8143,10.0,1.0,11.0,0.5
8144,14.0,19.0,33.0,0.7
8145,15.0,0.0,15.0,0.1
8146,11.0,6.0,17.0,0.2
8147,10.0,1.0,11.0,0.6
8148,5.0,7.0,12.0,0.5
8149,23.0,6.0,29.0,0.7
8150,16.0,2.0,18.0,0.7
8151,9.0,7.0,16.0,1.0
8152,13.0,0.0,13.0,0.7
8153,9.0,2.0,11.0,0.5
8154,18.0,1.0,19.0,0.2
8155,12.0,1.0,13.0,0.8
8156,13.0,2.0,15.0,0.5
8157,9.0,11.0,20.0,0.8
8158,21.0,2.0,23.0,0.2
8159,13.0,0.0,13.0,0.5
8160,8.0,9.0,17.0,0.4
8161,15.0,6.0,21.0,0.4
8162,12.0,4.0,16.0,0.6
8163,9.0,1.0,10.0,1.0
8164,8.0,9.0,17.0,0.4
8165,18.0,0.0,18.0,0.7
8166,18.0,1.0,19.0,0.5
8167,17.0,21.0,38.0,0.5
8168,18.0,1.0,19.0,0.4
8169,18.0,14.0,32.0,0.5
8170,17.0,0.0,17.0,0.7
8171,7.0,5.0,12.0,0.9
8172,21.0,10.0,31.0,0.6
8173,15.0,2.0,17.0,0.3
8174,17.0,0.0,17.0,0.5
8175,17.0,14.0,31.0,0.8
8176,19.0,9.0,28.0,0.3
8177,11.0,2.0,13.0,0.6
8178,22.0,0.0,22.0,0.9
8179,10.0,1.0,11.0,0.8
8180,9.0,2.0,11.0,0.8
8181,12.0,21.0,33.0,0.7
8182,20.0,1.0,21.0,0.3
8183,17.0,18.0,35.0,0.1
8184,17.0,0.0,17.0,0.6
8185,13.0,4.0,17.0,0.3
8186,9.0,1.0,10.0,0.4
8187,11.0,3.0,14.0,0.3
8188,11.0,2.0,13.0,0.8
8189,13.0,23.0,36.0,0.3
8190,17.0,19.0,36.0,0.7
8191,14.0,2.0,16.0,0.6
8192,16.0,22.0,38.0,0.5
8193,24.0,1.0,25.0,0.3
8194,11.0,3.0,14.0,0.5
8195,11.0,1.0,12.0,0.7
8196,20.0,21.0,41.0,0.2
8197,11.0,0.0,11.0,0.3
8198,13.0,1.0,14.0,0.3
8199,20.0,2.0,22.0,0.7
8200,17.0,20.0,37.0,0.8
8201,19.0,0.0,19.0,0.6
8202,13.0,0.0,13.0,0.4
8203,16.0,14.0,30.0,1.0
8204,13.0,5.0,18.0,0.9
8205,15.0,20.0,35.0,0.5
8206,19.0,11.0,30.0,0.4
8207,20.0,11.0,31.0,0.3
8208,11.0,3.0,14.0,0.9
8209,11.0,22.0,33.0,0.9
8210,12.0,21.0,33.0,0.3
8211,17.0,14.0,31.0,0.8
8212,22.0,10.0,32.0,0.1
8213,11.0,6.0,17.0,0.9
8214,10.0,0.0,10.0,0.9
8215,8.0,9.0,17.0,1.0
8216,22.0,11.0,33.0,0.3
8217,15.0,0.0,15.0,0.2
8218,17.0,0.0,17.0,0.8
8219,13.0,3.0,16.0,0.8
8220,9.0,6.0,15.0,0.4
8221,17.0,0.0,17.0,0.8
8222,18.0,13.0,31.0,0.3
8223,8.0,3.0,11.0,0.5
8224,21.0,11.0,32.0,0.4
8225,18.0,14.0,32.0,0.4
8226,15.0,2.0,17.0,0.5
8227,13.0,3.0,16.0,0.5
8228,17.0,21.0,38.0,0.8
8229,13.0,1.0,14.0,0.4
8230,23.0,21.0,44.0,0.8
8231,21.0,1.0,22.0,0.7
8232,18.0,12.0,30.0,0.4
8233,8.0,13.0,21.0,1.0
8234,19.0,19.0,38.0,0.3
8235,17.0,20.0,37.0,0.7
8236,22.0,21.0,43.0,0.6
8237,8.0,9.0,17.0,0.8
8238,17.0,16.0,33.0,0.7
8239,20.0,12.0,32.0,1.0
8240,19.0,1.0,20.0,0.6
8241,8.0,9.0,17.0,1.0
8242,9.0,8.0,17.0,0.9
8243,7.0,8.0,15.0,0.8
8244,19.0,2.0,21.0,0.7
8245,12.0,0.0,12.0,0.3
8246,24.0,20.0,44.0,0.8
8247,14.0,2.0,16.0,0.1
8248,15.0,1.0,16.0,0.2
8249,18.0,17.0,35.0,0.5
8250,15.0,0.0,15.0,0.2
8251,17.0,22.0,39.0,0.6
8252,15.0,20.0,35.0,0.6
8253,11.0,3.0,14.0,0.3
8254,13.0,0.0,13.0,0.6
8255,18.0,12.0,30.0,0.7
8256,19.0,0.0,19.0,0.5
8257,23.0,12.0,35.0,0.1
8258,15.0,3.0,18.0,0.2
8259,18.0,15.0,33.0,0.9
8260,8.0,23.0,31.0,0.9
8261,9.0,0.0,9.0,0.7
8262,13.0,0.0,13.0,0.2
8263,22.0,23.0,45.0,0.7
8264,19.0,12.0,31.0,0.4
8265,18.0,18.0,36.0,0.3
8266,10.0,22.0,32.0,0.4
8267,8.0,0.0,8.0,0.5
8268,9.0,9.0,18.0,0.8
8269,15.0,1.0,16.0,0.3
8270,12.0,0.0,12.0,0.3
8271,18.0,12.0,30.0,0.2
8272,17.0,1.0,18.0,0.7
8273,11.0,23.0,34.0,0.6
8274,18.0,13.0,31.0,0.6
8275,16.0,16.0,32.0,0.6
8276,23.0,9.0,32.0,0.5
8277,14.0,0.0,14.0,0.8
8278,8.0,1.0,9.0,1.0
8279,13.0,22.0,35.0,0.8
8280,11.0,4.0,15.0,0.4
8281,18.0,17.0,35.0,0.3
8282,17.0,3.0,20.0,0.8
8283,23.0,8.0,31.0,0.6
8284,19.0,0.0,19.0,0.4
8285,15.0,22.0,37.0,0.9
8286,11.0,0.0,11.0,0.9
8287,22.0,11.0,33.0,0.2
8288,8.0,2.0,10.0,0.8
8289,20.0,12.0,32.0,0.7
8290,8.0,9.0,17.0,0.4
8291,15.0,7.0,22.0,0.6
8292,14.0,18.0,32.0,0.4
8293,11.0,0.0,11.0,0.2
8294,11.0,1.0,12.0,0.8
8295,19.0,13.0,32.0,0.1
8296,15.0,15.0,30.0,0.7
8297,11.0,1.0,12.0,1.0
8298,15.0,1.0,16.0,0.7
8299,8.0,6.0,14.0,0.4
8300,12.0,4.0,16.0,0.6
8301,13.0,1.0,14.0,0.6
8302,17.0,14.0,31.0,0.8
8303,10.0,1.0,11.0,0.5
8304,16.0,22.0,38.0,0.7
8305,21.0,11.0,32.0,0.4
8306,18.0,2.0,20.0,0.7
8307,8.0,8.0,16.0,0.2
8308,9.0,23.0,32.0,0.9
8309,21.0,22.0,43.0,0.5
8310,18.0,23.0,41.0,0.8
8311,12.0,21.0,33.0,0.9
8312,15.0,0.0,15.0,0.9
8313,18.0,13.0,31.0,0.1
8314,12.0,3.0,15.0,0.6
8315,10.0,1.0,11.0,0.8
8316,17.0,16.0,33.0,0.3
8317,15.0,1.0,16.0,0.8
8318,17.0,4.0,21.0,0.7
8319,9.0,0.0,9.0,0.3
8320,21.0,0.0,21.0,0.2
8321,19.0,14.0,33.0,0.4
8322,10.0,2.0,12.0,0.9
8323,10.0,3.0,13.0,0.5
8324,15.0,2.0,17.0,0.6
8325,17.0,0.0,17.0,0.5
8326,7.0,8.0,15.0,0.5
8327,13.0,3.0,16.0,1.0
8328,17.0,2.0,19.0,0.8
8329,14.0,1.0,15.0,0.6
8330,10.0,0.0,10.0,1.0
8331,17.0,15.0,32.0,0.7
8332,19.0,1.0,20.0,0.6
8333,19.0,13.0,32.0,0.7
8334,17.0,0.0,17.0,1.0
8335,14.0,1.0,15.0,0.6
8336,10.0,0.0,10.0,0.6
8337,16.0,22.0,38.0,0.3
8338,10.0,0.0,10.0,0.6
8339,12.0,0.0,12.0,0.3
8340,14.0,3.0,17.0,1.0
8341,16.0,4.0,20.0,0.9
8342,10.0,9.0,19.0,0.7
8343,16.0,14.0,30.0,0.8
8344,11.0,0.0,11.0,0.8
8345,9.0,1.0,10.0,1.0
8346,21.0,9.0,30.0,0.3
8347,17.0,15.0,32.0,0.3
8348,10.0,1.0,11.0,0.4
8349,21.0,18.0,39.0,0.5
8350,10.0,3.0,13.0,0.9
8351,21.0,11.0,32.0,0.2
8352,11.0,1.0,12.0,0.3
8353,20.0,4.0,24.0,0.6
8354,19.0,12.0,31.0,0.4
8355,10.0,20.0,30.0,0.6
8356,9.0,0.0,9.0,0.7
8357,21.0,17.0,38.0,0.9
8358,9.0,0.0,9.0,0.5
8359,14.0,0.0,14.0,0.7
8360,10.0,6.0,16.0,0.3
8361,19.0,10.0,29.0,0.3
8362,18.0,17.0,35.0,0.9
8363,18.0,13.0,31.0,0.4
8364,18.0,23.0,41.0,0.4
8365,16.0,0.0,16.0,0.7
8366,17.0,14.0,31.0,0.3
8367,8.0,8.0,16.0,0.6
8368,13.0,22.0,35.0,0.4
8369,9.0,7.0,16.0,0.7
8370,13.0,1.0,14.0,0.2
8371,10.0,0.0,10.0,0.3
8372,18.0,0.0,18.0,0.6
8373,16.0,0.0,16.0,0.5
8374,12.0,1.0,13.0,0.4
8375,11.0,4.0,15.0,0.9
8376,19.0,19.0,38.0,0.3
8377,15.0,0.0,15.0,0.9
8378,11.0,0.0,11.0,0.5
8379,13.0,0.0,13.0,0.5
8380,9.0,7.0,16.0,0.5
8381,11.0,0.0,11.0,0.4
8382,20.0,14.0,34.0,0.2
8383,13.0,4.0,17.0,0.7
8384,10.0,6.0,16.0,0.6
8385,8.0,9.0,17.0,0.5
8386,14.0,3.0,17.0,0.6
8387,15.0,2.0,17.0,0.2
8388,11.0,2.0,13.0,0.5
8389,12.0,0.0,12.0,0.3
8390,10.0,0.0,10.0,0.9
8391,22.0,18.0,40.0,0.9
8392,18.0,14.0,32.0,0.1
8393,14.0,1.0,15.0,0.5
8394,18.0,13.0,31.0,0.5
8395,7.0,5.0,12.0,0.7
8396,12.0,4.0,16.0,0.8
8397,15.0,2.0,17.0,0.5
8398,11.0,1.0,12.0,0.9
8399,10.0,1.0,11.0,0.8
8400,19.0,0.0,19.0,0.3
8401,15.0,22.0,37.0,0.2
8402,15.0,6.0,21.0,0.4
8403,21.0,9.0,30.0,0.2
8404,22.0,9.0,31.0,0.7
8405,22.0,9.0,31.0,0.3
8406,18.0,0.0,18.0,0.6
8407,14.0,1.0,15.0,0.5
8408,12.0,22.0,34.0,0.9
8409,22.0,14.0,36.0,0.7
8410,13.0,21.0,34.0,0.9
8411,18.0,0.0,18.0,0.2
8412,15.0,0.0,15.0,0.5
8413,19.0,13.0,32.0,0.4
8414,17.0,2.0,19.0,0.5
8415,13.0,20.0,33.0,0.7
8416,13.0,0.0,13.0,0.2
8417,19.0,16.0,35.0,0.8
8418,16.0,15.0,31.0,0.8
8419,19.0,0.0,19.0,0.2
8420,18.0,17.0,35.0,0.3
8421,18.0,1.0,19.0,0.7
8422,13.0,2.0,15.0,0.6
8423,13.0,0.0,13.0,0.8
8424,20.0,0.0,20.0,0.5
8425,11.0,0.0,11.0,0.6
8426,15.0,0.0,15.0,1.0
8427,16.0,23.0,39.0,0.8
8428,13.0,0.0,13.0,0.9
8429,14.0,0.0,14.0,0.8
8430,18.0,13.0,31.0,1.0
8431,7.0,11.0,18.0,0.5
8432,18.0,1.0,19.0,0.2
8433,10.0,1.0,11.0,0.7
8434,15.0,5.0,20.0,0.7
8435,18.0,14.0,32.0,0.5
8436,13.0,0.0,13.0,0.9
8437,15.0,2.0,17.0,0.2
8438,18.0,0.0,18.0,0.9
8439,7.0,1.0,8.0,0.8
8440,15.0,1.0,16.0,0.7
8441,17.0,1.0,18.0,0.6
8442,16.0,0.0,16.0,0.6
8443,10.0,3.0,13.0,0.5
8444,19.0,3.0,22.0,0.8
8445,13.0,6.0,19.0,0.4
8446,12.0,21.0,33.0,0.9
8447,11.0,1.0,12.0,0.6
8448,15.0,0.0,15.0,0.2
8449,16.0,17.0,33.0,0.9
8450,19.0,12.0,31.0,0.5
8451,16.0,15.0,31.0,0.4
8452,9.0,11.0,20.0,0.2
8453,8.0,0.0,8.0,0.3
8454,22.0,18.0,40.0,0.3
8455,8.0,9.0,17.0,0.4
8456,21.0,8.0,29.0,0.7
8457,10.0,0.0,10.0,0.4
8458,10.0,0.0,10.0,1.0
8459,8.0,10.0,18.0,0.9
8460,9.0,0.0,9.0,0.6
8461,17.0,0.0,17.0,0.4
8462,13.0,0.0,13.0,0.8
8463,18.0,14.0,32.0,0.8
8464,18.0,0.0,18.0,0.4
8465,15.0,20.0,35.0,0.9
8466,18.0,14.0,32.0,0.6
8467,19.0,2.0,21.0,0.6
8468,18.0,16.0,34.0,0.8
8469,18.0,14.0,32.0,0.5
8470,9.0,0.0,9.0,0.7
8471,11.0,1.0,12.0,0.7
8472,9.0,2.0,11.0,0.2
8473,14.0,5.0,19.0,0.4
8474,12.0,1.0,13.0,0.1
8475,17.0,14.0,31.0,1.0
8476,18.0,22.0,40.0,0.1
8477,11.0,23.0,34.0,0.3
8478,14.0,3.0,17.0,0.9
8479,14.0,1.0,15.0,0.3
8480,10.0,22.0,32.0,0.4
8481,12.0,5.0,17.0,0.5
8482,14.0,4.0,18.0,0.2
8483,12.0,0.0,12.0,1.0
8484,9.0,8.0,17.0,0.5
8485,14.0,0.0,14.0,0.8
8486,20.0,15.0,35.0,0.6
8487,20.0,0.0,20.0,0.8
8488,13.0,17.0,30.0,0.6
8489,18.0,16.0,34.0,0.9
8490,12.0,7.0,19.0,0.8
8491,18.0,0.0,18.0,0.6
8492,16.0,1.0,17.0,0.6
8493,11.0,23.0,34.0,0.6
8494,22.0,9.0,31.0,0.8
8495,10.0,8.0,18.0,0.6
8496,7.0,7.0,14.0,0.9
8497,22.0,23.0,45.0,0.9
8498,21.0,20.0,41.0,0.6
8499,10.0,1.0,11.0,0.9
8500,5.0,0.0,5.0,0.2
8501,13.0,0.0,13.0,0.6
8502,12.0,7.0,19.0,0.8
8503,8.0,8.0,16.0,0.6
8504,16.0,22.0,38.0,0.6
8505,10.0,2.0,12.0,0.8
8506,10.0,0.0,10.0,0.3
8507,7.0,0.0,7.0,0.5
8508,15.0,19.0,34.0,0.7
8509,8.0,9.0,17.0,0.8
8510,10.0,22.0,32.0,0.8
8511,13.0,0.0,13.0,0.2
8512,8.0,9.0,17.0,0.8
8513,14.0,2.0,16.0,0.8
8514,17.0,4.0,21.0,0.8
8515,11.0,0.0,11.0,0.8
8516,16.0,1.0,17.0,0.8
8517,15.0,18.0,33.0,0.7
8518,17.0,23.0,40.0,0.3
8519,13.0,1.0,14.0,0.5
8520,19.0,23.0,42.0,0.3
8521,17.0,1.0,18.0,0.4
8522,14.0,0.0,14.0,0.6
8523,8.0,4.0,12.0,0.7
8524,22.0,15.0,37.0,0.8
8525,15.0,1.0,16.0,0.1
8526,13.0,1.0,14.0,0.6
8527,16.0,0.0,16.0,0.7
8528,11.0,2.0,13.0,0.3
8529,13.0,0.0,13.0,0.7
8530,16.0,2.0,18.0,0.4
8531,8.0,8.0,16.0,0.8
8532,11.0,10.0,21.0,0.3
8533,8.0,9.0,17.0,0.4
8534,7.0,8.0,15.0,0.7
8535,18.0,15.0,33.0,0.9
8536,10.0,6.0,16.0,0.4
8537,11.0,3.0,14.0,0.7
8538,21.0,14.0,35.0,0.4
8539,11.0,1.0,12.0,0.8
8540,10.0,6.0,16.0,0.3
8541,16.0,17.0,33.0,0.5
8542,7.0,8.0,15.0,0.8
8543,10.0,6.0,16.0,0.5
8544,15.0,20.0,35.0,0.3
8545,19.0,12.0,31.0,0.4
8546,20.0,16.0,36.0,0.3
8547,10.0,1.0,11.0,0.6
8548,13.0,19.0,32.0,0.5
8549,15.0,0.0,15.0,0.2
8550,19.0,15.0,34.0,0.3
8551,15.0,22.0,37.0,0.8
8552,16.0,1.0,17.0,1.0
8553,20.0,10.0,30.0,0.2
8554,13.0,4.0,17.0,0.7
8555,17.0,16.0,33.0,0.6
8556,17.0,20.0,37.0,0.2
8557,10.0,1.0,11.0,0.8
8558,20.0,11.0,31.0,0.7
8559,17.0,1.0,18.0,0.1
8560,10.0,2.0,12.0,0.8
8561,16.0,18.0,34.0,0.4
8562,15.0,5.0,20.0,0.3
8563,18.0,16.0,34.0,0.3
8564,7.0,8.0,15.0,0.7
8565,17.0,15.0,32.0,0.3
8566,14.0,21.0,35.0,0.2
8567,8.0,9.0,17.0,0.5
8568,9.0,7.0,16.0,0.7
8569,17.0,1.0,18.0,0.6
8570,15.0,0.0,15.0,0.9
8571,8.0,8.0,16.0,0.5
8572,20.0,13.0,33.0,0.5
8573,9.0,8.0,17.0,0.7
8574,10.0,1.0,11.0,0.9
8575,14.0,2.0,16.0,0.8
8576,17.0,14.0,31.0,0.9
8577,6.0,7.0,13.0,0.4
8578,11.0,4.0,15.0,0.8
8579,16.0,22.0,38.0,0.5
8580,8.0,1.0,9.0,0.8
8581,9.0,9.0,18.0,0.5
8582,11.0,2.0,13.0,0.9
8583,7.0,0.0,7.0,0.5
8584,15.0,0.0,15.0,0.7
8585,11.0,4.0,15.0,0.5
8586,17.0,18.0,35.0,0.7
8587,18.0,22.0,40.0,0.5
8588,12.0,0.0,12.0,0.6
8589,16.0,0.0,16.0,0.3
8590,20.0,15.0,35.0,0.9
8591,17.0,0.0,17.0,0.6
8592,13.0,0.0,13.0,0.8
8593,19.0,13.0,32.0,0.5
8594,11.0,12.0,23.0,0.8
8595,13.0,1.0,14.0,0.5
8596,16.0,16.0,32.0,0.8
8597,11.0,1.0,12.0,0.4
8598,10.0,3.0,13.0,0.3
8599,10.0,12.0,22.0,0.7
8600,15.0,0.0,15.0,1.0
8601,11.0,22.0,33.0,0.8
8602,20.0,0.0,20.0,0.6
8603,12.0,4.0,16.0,0.5
8604,12.0,1.0,13.0,0.2
8605,13.0,1.0,14.0,0.8
8606,15.0,18.0,33.0,0.7
8607,16.0,13.0,29.0,0.5
8608,10.0,2.0,12.0,0.1
8609,14.0,20.0,34.0,0.7
8610,12.0,0.0,12.0,0.9
8611,18.0,0.0,18.0,0.4
8612,18.0,1.0,19.0,0.3
8613,12.0,1.0,13.0,0.3
8614,15.0,0.0,15.0,0.9
8615,20.0,21.0,41.0,0.9
8616,10.0,1.0,11.0,0.4
8617,11.0,23.0,34.0,0.8
8618,21.0,1.0,22.0,0.3
8619,7.0,8.0,15.0,0.4
8620,12.0,0.0,12.0,0.9
8621,19.0,12.0,31.0,0.6
8622,22.0,9.0,31.0,0.9
8623,10.0,1.0,11.0,0.4
8624,13.0,2.0,15.0,0.9
8625,12.0,4.0,16.0,0.6
8626,19.0,23.0,42.0,0.3
8627,9.0,2.0,11.0,0.4
8628,22.0,15.0,37.0,0.9
8629,16.0,1.0,17.0,0.9
8630,15.0,2.0,17.0,0.3
8631,15.0,3.0,18.0,0.9
8632,11.0,0.0,11.0,0.8
8633,11.0,1.0,12.0,0.5
8634,8.0,5.0,13.0,0.5
8635,7.0,0.0,7.0,0.8
8636,20.0,10.0,30.0,0.8
8637,18.0,0.0,18.0,0.8
8638,14.0,0.0,14.0,0.5
8639,14.0,5.0,19.0,0.7
8640,19.0,0.0,19.0,0.8
8641,13.0,0.0,13.0,0.7
8642,10.0,0.0,10.0,0.6
8643,16.0,16.0,32.0,0.5
8644,16.0,0.0,16.0,0.8
8645,16.0,22.0,38.0,0.3
8646,16.0,20.0,36.0,0.6
8647,18.0,0.0,18.0,0.8
8648,7.0,1.0,8.0,0.2
8649,14.0,3.0,17.0,0.6
8650,11.0,0.0,11.0,0.6
8651,20.0,3.0,23.0,0.2
8652,18.0,11.0,29.0,0.7
8653,12.0,2.0,14.0,0.4
8654,19.0,22.0,41.0,0.6
8655,13.0,3.0,16.0,0.5
8656,11.0,0.0,11.0,0.4
8657,19.0,19.0,38.0,0.5
8658,12.0,20.0,32.0,0.9
8659,10.0,0.0,10.0,0.4
8660,16.0,22.0,38.0,0.6
8661,19.0,1.0,20.0,0.7
8662,6.0,11.0,17.0,0.6
8663,17.0,18.0,35.0,0.6
8664,10.0,0.0,10.0,0.4
8665,14.0,15.0,29.0,0.8
8666,15.0,0.0,15.0,0.9
8667,10.0,1.0,11.0,0.9
8668,13.0,4.0,17.0,0.5
8669,8.0,1.0,9.0,0.8
8670,13.0,23.0,36.0,0.4
8671,13.0,19.0,32.0,1.0
8672,12.0,6.0,18.0,0.9
8673,8.0,8.0,16.0,1.0
8674,15.0,1.0,16.0,0.5
8675,9.0,9.0,18.0,0.4
8676,18.0,13.0,31.0,0.5
8677,17.0,22.0,39.0,0.4
8678,20.0,9.0,29.0,0.4
8679,19.0,4.0,23.0,0.3
8680,19.0,1.0,20.0,0.8
8681,7.0,0.0,7.0,0.4
8682,19.0,13.0,32.0,0.5
8683,17.0,7.0,24.0,0.4
8684,3.0,20.0,23.0,0.8
8685,13.0,0.0,13.0,0.9
8686,14.0,3.0,17.0,0.2
8687,12.0,22.0,34.0,0.9
8688,10.0,2.0,12.0,1.0
8689,12.0,0.0,12.0,0.9
8690,16.0,0.0,16.0,0.3
8691,19.0,12.0,31.0,0.3
8692,6.0,11.0,17.0,0.9
8693,18.0,13.0,31.0,0.4
8694,19.0,21.0,40.0,0.6
8695,19.0,15.0,34.0,0.5
8696,21.0,21.0,42.0,0.3
8697,21.0,20.0,41.0,0.6
8698,13.0,2.0,15.0,0.2
8699,14.0,1.0,15.0,0.9
8700,14.0,0.0,14.0,0.8
8701,12.0,1.0,13.0,0.4
8702,9.0,1.0,10.0,0.4
8703,13.0,0.0,13.0,0.7
8704,19.0,12.0,31.0,1.0
8705,13.0,0.0,13.0,0.4
8706,18.0,17.0,35.0,0.5
8707,17.0,22.0,39.0,0.5
8708,11.0,0.0,11.0,0.7
8709,17.0,15.0,32.0,0.5
8710,16.0,21.0,37.0,1.0
8711,19.0,0.0,19.0,0.7
8712,9.0,5.0,14.0,0.3
8713,11.0,0.0,11.0,0.9
8714,9.0,3.0,12.0,0.4
8715,16.0,23.0,39.0,0.6
8716,9.0,3.0,12.0,0.9
8717,8.0,8.0,16.0,0.4
8718,20.0,12.0,32.0,0.7
8719,10.0,1.0,11.0,0.6
8720,21.0,10.0,31.0,0.3
8721,16.0,1.0,17.0,0.5
8722,4.0,8.0,12.0,0.7
8723,9.0,3.0,12.0,0.3
8724,17.0,2.0,19.0,0.4
8725,21.0,16.0,37.0,0.9
8726,16.0,17.0,33.0,0.5
8727,21.0,11.0,32.0,0.8
8728,9.0,0.0,9.0,0.8
8729,8.0,4.0,12.0,0.3
8730,19.0,1.0,20.0,0.2
8731,11.0,0.0,11.0,0.8
8732,18.0,14.0,32.0,0.5
8733,8.0,1.0,9.0,0.3
8734,7.0,11.0,18.0,0.5
8735,15.0,0.0,15.0,0.5
8736,18.0,13.0,31.0,0.4
8737,21.0,19.0,40.0,0.3
8738,7.0,0.0,7.0,1.0
8739,18.0,14.0,32.0,0.6
8740,14.0,16.0,30.0,0.4
8741,10.0,21.0,31.0,0.3
8742,12.0,0.0,12.0,0.6
8743,19.0,13.0,32.0,0.8
8744,10.0,4.0,14.0,0.9
8745,10.0,9.0,19.0,0.7
8746,20.0,0.0,20.0,0.9
8747,19.0,13.0,32.0,0.3
8748,18.0,13.0,31.0,0.9
8749,11.0,22.0,33.0,0.6
8750,17.0,2.0,19.0,0.7
8751,16.0,19.0,35.0,0.3
8752,11.0,5.0,16.0,0.3
8753,13.0,21.0,34.0,0.2
8754,14.0,22.0,36.0,0.6
8755,14.0,1.0,15.0,0.8
8756,7.0,10.0,17.0,0.5
8757,13.0,20.0,33.0,0.9
8758,8.0,2.0,10.0,1.0
8759,17.0,1.0,18.0,0.2
8760,8.0,8.0,16.0,0.5
8761,16.0,0.0,16.0,0.5
8762,12.0,1.0,13.0,0.9
8763,18.0,0.0,18.0,0.9
8764,14.0,3.0,17.0,0.3
8765,11.0,0.0,11.0,0.7
8766,13.0,19.0,32.0,0.9
8767,10.0,0.0,10.0,0.5
8768,8.0,8.0,16.0,0.6
8769,9.0,0.0,9.0,0.4
8770,16.0,2.0,18.0,0.9
8771,20.0,20.0,40.0,0.4
8772,8.0,1.0,9.0,0.3
8773,22.0,9.0,31.0,0.7
8774,14.0,4.0,18.0,0.9
8775,17.0,15.0,32.0,0.2
8776,13.0,3.0,16.0,0.5
8777,13.0,3.0,16.0,0.9
8778,14.0,0.0,14.0,0.3
8779,19.0,15.0,34.0,0.8
8780,11.0,7.0,18.0,0.8
8781,14.0,3.0,17.0,0.8
8782,22.0,14.0,36.0,0.4
8783,8.0,10.0,18.0,1.0
8784,8.0,11.0,19.0,0.9
8785,16.0,1.0,17.0,0.4
8786,20.0,12.0,32.0,0.1
8787,23.0,22.0,45.0,0.9
8788,11.0,23.0,34.0,0.3
8789,6.0,10.0,16.0,1.0
8790,9.0,22.0,31.0,0.5
8791,1.0,14.0,15.0,0.1
8792,22.0,11.0,33.0,0.1
8793,17.0,14.0,31.0,0.9
8794,23.0,15.0,38.0,0.3
8795,16.0,2.0,18.0,0.2
8796,11.0,0.0,11.0,0.5
8797,7.0,5.0,12.0,0.8
8798,12.0,7.0,19.0,0.3
8799,10.0,0.0,10.0,0.5
8800,22.0,16.0,38.0,0.2
8801,22.0,12.0,34.0,0.7
8802,16.0,17.0,33.0,0.2
8803,13.0,0.0,13.0,0.1
8804,14.0,23.0,37.0,0.7
8805,2.0,6.0,8.0,0.5
8806,15.0,2.0,17.0,0.6
8807,14.0,1.0,15.0,0.8
8808,19.0,13.0,32.0,0.2
8809,16.0,0.0,16.0,0.6
8810,21.0,16.0,37.0,0.5
8811,12.0,0.0,12.0,0.8
8812,16.0,1.0,17.0,0.4
8813,1.0,17.0,18.0,0.6
8814,20.0,21.0,41.0,0.7
8815,12.0,4.0,16.0,0.7
8816,19.0,0.0,19.0,0.8
8817,12.0,0.0,12.0,0.7
8818,19.0,0.0,19.0,0.3
8819,18.0,14.0,32.0,0.2
8820,19.0,1.0,20.0,0.7
8821,8.0,8.0,16.0,0.4
8822,10.0,1.0,11.0,0.8
8823,7.0,8.0,15.0,0.8
8824,18.0,13.0,31.0,0.4
8825,11.0,0.0,11.0,0.8
8826,13.0,8.0,21.0,0.8
8827,9.0,2.0,11.0,0.2
8828,10.0,5.0,15.0,0.4
8829,13.0,0.0,13.0,1.0
8830,16.0,15.0,31.0,0.9
8831,11.0,0.0,11.0,0.7
8832,11.0,0.0,11.0,0.9
8833,13.0,2.0,15.0,0.6
8834,11.0,23.0,34.0,0.7
8835,9.0,0.0,9.0,0.5
8836,18.0,12.0,30.0,0.3
8837,11.0,22.0,33.0,0.9
8838,8.0,9.0,17.0,0.3
8839,8.0,7.0,15.0,0.2
8840,8.0,8.0,16.0,0.7
8841,15.0,17.0,32.0,1.0
8842,11.0,1.0,12.0,0.6
8843,16.0,21.0,37.0,0.6
8844,11.0,23.0,34.0,0.6
8845,13.0,0.0,13.0,0.7
8846,13.0,0.0,13.0,0.5
8847,21.0,1.0,22.0,0.2
8848,19.0,22.0,41.0,1.0
8849,7.0,0.0,7.0,0.2
8850,13.0,1.0,14.0,0.7
8851,14.0,0.0,14.0,0.6
